tmc_row,Country Grouping,B,Country,Region,Machine Line,Machine Line,G,Size Class Flag,Brand Code,J,Reporter Flag,Pri/Sec,Source,FID,MS (%),TM,VCE FID,TM Non-VCE,CHECK 2024,existing_check,computed_check,match_count
2724,GLA,Lao,Lao,Region Asia,GEC,GPE Excavators Crawled,,>10T,XCMG,XCM,Y,P,DES,0,0,0,,,0,0,0,0
2725,GLA,Lao,Lao,Region Asia,GEC,Crawler Excavators,,>10T,XCMG,XCM,,P,DES,20,0,0,,,0,0,0,0
2726,GLA,Lao,Lao,Region Asia,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
2727,GLA,Lao,Lao,Region Asia,GEW,Wheeled Excavators,,>11T,Develon,DOO,,P,DES,5,0,0,,,0,0,0,0
2728,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,10<12,Foton Lovol,FOL,Y,P,DES,0,0,0,,,0,0,0,0
2729,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,10<12,XCMG,XCM,Y,P,DES,0,0,0,,,0,0,0,0
2730,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Kubota,KUB,Y,P,DES,0,0,0,,,0,0,0,0
2731,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Kubota,KUB,,P,DES,9,0,0,,,0,0,0,0
2732,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Liugong,LIU,Y,P,DES,0,0,0,,,0,0,0,0
2733,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Liugong,LIU,,P,DES,19,0,0,,,0,0,0,0
2734,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Sany,SNY,Y,P,DES,0,0,0,,,0,0,0,0
2735,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Sany,SNY,,P,DES,10,0,0,,,0,0,0,0
2736,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Sunward,SUN,,P,DES,17,0,0,,,0,0,0,0
2737,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,XCMG,XCM,Y,P,DES,0,0,0,,,0,0,0,0
2738,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,XCMG,XCM,,P,DES,15,0,0,,,0,0,0,0
2739,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Yanmar,YAN,Y,P,DES,0,0,0,,,0,0,0,0
2740,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,<12,Yanmar,YAN,,P,DES,11,0,0,,,0,0,0,0
2741,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,Komatsu,KOM,Y,P,DES,0,0,0,,,0,0,0,0
2742,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,Komatsu,KOM,,P,DES,7,0,0,,,0,0,0,0
2743,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,Liugong,LIU,Y,P,DES,0,0,0,,,0,0,0,0
2744,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,Liugong,LIU,,P,DES,53,0,0,,,0,0,0,0
2745,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,SDLG,LIN,Y,P,DES,0,0,0,,,0,0,0,0
2746,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,SDLG,LIN,,P,DES,2,0,0,,,0,0,0,0
2747,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,XCMG,XCM,Y,P,DES,0,0,0,,,0,0,0,0
2748,GLA,Lao,Lao,Region Asia,WLO,Wheel Loaders,,>12,XCMG,XCM,,P,DES,70,0,0,,,0,0,0,0
2749,GMM,Myanmar,Myanmar,Region Asia,390,Compaction Machines,,,Bomag,BOM,,P,DES,9,0,0,,,0,0,1,1
2750,GMM,Myanmar,Myanmar,Region Asia,390,Compaction Machines,,,Dynapac,DYN,,P,DES,5,0,0,,,0,0,1,1
2751,GMM,Myanmar,Myanmar,Region Asia,390,Compaction Machines,,,Hamm,HAM,,P,DES,6,0,0,,,0,0,1,1
2752,GMM,Myanmar,Myanmar,Region Asia,390,Compaction Machines,,,Sakai,SAK,,P,DES,6,0,0,,,0,0,1,1
2753,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Caterpillar Inc,,Y,P,DES,0,0,0,,,0,0,0,0
2754,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Caterpillar Inc,CAT,,P,DES,9,0,0,,,0,0,0,0
2755,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
2756,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Develon,DOO,,P,DES,3,0,0,,,0,0,0,0
2757,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Hyundai,HYU,Y,P,DES,0,0,0,,,0,0,0,0
2758,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Hyundai,HYU,,P,DES,4,0,0,,,0,0,0,0
2759,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Kobelco,KOB,Y,P,DES,0,0,0,,,0,0,0,0
2760,GMM,Myanmar,Myanmar,Region Asia,CEX,Compact Excavators,,<10T,Kobelco,KOB,,P,DES,3,0,0,,,0,0,0,0
2761,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Caterpillar Inc,,Y,P,DES,0,0,0,,,0,0,0,0
2762,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Caterpillar Inc,CAT,,P,DES,5,0,0,,,0,0,0,0
2763,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
2764,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Develon,DOO,,P,DES,12,0,0,,,0,0,0,0
2765,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Hitachi,HIT,Y,P,DES,0,0,0,,,0,0,0,0
2766,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Hitachi,HIT,,P,DES,6,0,0,,,0,0,0,0
2767,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Hyundai,HYU,Y,P,DES,0,0,0,,,0,0,0,0
2768,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Hyundai,HYU,,P,DES,15,0,0,,,0,0,0,0
2769,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Kobelco,KOB,Y,P,DES,0,0,0,,,0,0,0,0
2770,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Kobelco,KOB,,P,DES,11,0,0,,,0,0,0,0
2771,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Liugong,LIU,Y,P,DES,0,0,0,,,0,0,0,0
2772,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Liugong,LIU,,P,DES,3,0,0,,,0,0,0,0
2773,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Sany,SNY,Y,P,DES,0,0,0,,,0,0,0,0
2774,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Sany,SNY,,P,DES,27,0,0,,,0,0,0,0
2775,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,SDLG,LIN,Y,P,DES,0,0,0,,,0,0,0,0
2776,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,SDLG,LIN,,P,DES,23,0,0,,,0,0,0,0
2777,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Sumitomo,SUM,Y,P,DES,0,0,0,,,0,0,0,0
2778,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Sumitomo,SUM,,P,DES,7,0,0,,,0,0,0,0
2779,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Sunward,SUN,Y,P,DES,0,0,0,,,0,0,0,0
2780,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Sunward,SUN,,P,DES,4,0,0,,,0,0,0,0
2781,GMM,Myanmar,Myanmar,Region Asia,GEC,GPE Excavators Crawled,,>10T,Volvo,VCE,Y,P,DES,0,0,0,,,0,0,0,0
2782,GMM,Myanmar,Myanmar,Region Asia,GEC,Crawler Excavators,,>10T,Volvo,VCE,,P,DES,1,0,0,,,0,0,0,0
2783,GMM,Myanmar,Myanmar,Region Asia,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
2784,GMM,Myanmar,Myanmar,Region Asia,GEW,Wheeled Excavators,,>11T,Develon,DOO,,P,DES,1,0,0,,,0,0,0,0
2785,GMM,Myanmar,Myanmar,Region Asia,WLO,Wheel Loaders,,<12,Komatsu,KOM,Y,P,DES,0,0,0,,,0,0,0,0
2786,GMM,Myanmar,Myanmar,Region Asia,WLO,Wheel Loaders,,<12,Komatsu,KOM,,P,DES,1,0,0,,,0,0,0,0
2787,GMM,Myanmar,Myanmar,Region Asia,WLO,Wheel Loaders,,>12,SDLG,LIN,Y,P,DES,0,0,0,,,0,0,0,0
2788,GMM,Myanmar,Myanmar,Region Asia,WLO,Wheel Loaders,,>12,SDLG,LIN,,P,DES,28,0,0,,,0,0,0,0
2789,GMM,Myanmar,Myanmar,Region Asia,WLO,Wheel Loaders,,>12,XCMG,XCM,Y,P,DES,0,0,0,,,0,0,0,0
2790,GMM,Myanmar,Myanmar,Region Asia,WLO,Wheel Loaders,,>12,XCMG,XCM,,P,DES,28,0,0,,,0,0,0,0
2791,GMX,Mexico,Mexico,Region Latin America,330,Articulated Haulers,,#,Caterpillar Inc,,Y,P,PIN,37,0,0,,,0,0,0,0
2792,GMX,Mexico,Mexico,Region Latin America,330,Articulated Haulers,,#,Deere,JOH,Y,P,PIN,2,0,0,,,0,0,0,0
2793,GMX,Mexico,Mexico,Region Latin America,330,Articulated Haulers,,#,Develon,DOO,Y,P,PIN,2,0,0,,,0,0,0,0
2794,GMX,Mexico,Mexico,Region Latin America,330,Articulated Haulers,,#,Komatsu,KOM,Y,P,PIN,34,0,0,,,0,0,0,0
2795,GMX,Mexico,Mexico,Region Latin America,330,Articulated Haulers,,#,Sany,SNY,Y,P,PIN,1,0,0,,,0,0,0,0
2796,GMX,Mexico,Mexico,Region Latin America,330,Articulated Haulers,,#,Volvo,VCE,Y,P,PIN,11,0,0,,,0,0,0,0
2797,GMX,Mexico,Mexico,Region Latin America,340,Rigid Haulers,,#,Caterpillar Inc,,Y,P,PIN,6,0,0,,,0,0,0,0
2798,GMX,Mexico,Mexico,Region Latin America,340,Rigid Haulers,,#,Komatsu,KOM,Y,P,PIN,11,0,0,,,0,0,0,0
2799,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Bobcat,BOB,Y,P,PIN,1,0,0,,,0,0,0,0
2800,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Caterpillar Inc,,Y,P,PIN,4,0,0,,,0,0,0,0
2801,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Deere,JOH,Y,P,PIN,1,0,0,,,0,0,0,0
2802,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Foton Lovol,FOL,Y,P,PIN,3,0,0,,,0,0,0,0
2803,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Hyundai,HYU,Y,P,PIN,2,0,0,,,0,0,0,0
2804,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,JCB,JCB,Y,P,PIN,1,0,0,,,0,0,0,0
2805,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Kobelco,KOB,Y,P,PIN,1,0,0,,,0,0,0,0
2806,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Liugong,LIU,Y,P,PIN,1,0,0,,,0,0,0,0
2807,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,OCN,OCN,,P,PIN,6,0,0,,,1,1,1,1
2808,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Sany,SNY,Y,P,PIN,3,0,0,,,0,0,0,0
2809,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,SDLG,LIN,Y,P,PIN,1,0,0,,,0,0,0,0
2810,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<10T,Yanmar,YAN,Y,P,PIN,7,0,0,,,0,0,0,0
2811,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,6<11T,Jinggong,JIG,,P,PIN,1,0,0,,,1,1,1,1
2812,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Bobcat,BOB,Y,P,PIN,17,0,0,,,0,0,0,0
2813,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Caterpillar Inc,,Y,P,PIN,34,0,0,,,0,0,0,0
2814,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Deere,JOH,Y,P,PIN,8,0,0,,,0,0,0,0
2815,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Develon,DOO,Y,P,PIN,2,0,0,,,0,0,0,0
2816,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Foton Lovol,FOL,Y,P,PIN,2,0,0,,,0,0,0,0
2817,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Hyundai,HYU,Y,P,PIN,10,0,0,,,0,0,0,0
2818,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Komatsu,KOM,Y,P,PIN,4,0,0,,,0,0,0,0
2819,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Lonking,LON,,P,PIN,43,0,0,,,1,1,1,1
2820,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,OCN,OCN,,P,PIN,82,0,0,,,1,1,1,2
2821,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,OTN,OTN,,P,PIN,1,0,0,,,1,1,1,1
2822,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Rippa China,CRM,,P,PIN,9,0,0,,,1,1,1,1
2823,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Sany,SNY,Y,P,PIN,1,0,0,,,0,0,0,0
2824,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Shandong,SHX,,P,PIN,1,0,0,,,1,1,1,1
2825,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Shandong Rhinoceros,SRH,,P,PIN,5,0,0,,,1,1,1,1
2826,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Shantui,SBM,Y,P,PIN,1,0,0,,,0,0,0,0
2827,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Wacker Neuson,WAN,Y,P,PIN,7,0,0,,,0,0,0,0
2828,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Yanmar,YAN,Y,P,PIN,36,0,0,,,0,0,0,0
2829,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Yugong,YUG,,P,PIN,1,0,0,,,1,1,1,1
2830,GMX,Mexico,Mexico,Region Latin America,CEX,Compact Excavators,,<6T,Zoomlion,ZOO,Y,P,PIN,10,0,0,,,0,0,0,0
2831,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Case,CAS,Y,P,PIN,16,0,0,,,0,0,0,0
2832,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Caterpillar Inc,,Y,P,PIN,595,0,0,,,0,0,0,0
2833,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Deere,JOH,Y,P,PIN,67,0,0,,,0,0,0,0
2834,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Develon,DOO,Y,P,PIN,168,0,0,,,0,0,0,0
2835,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Foton Lovol,FOL,Y,P,PIN,4,0,0,,,0,0,0,0
2836,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Hyundai,HYU,Y,P,PIN,111,0,0,,,0,0,0,0
2837,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,JCB,JCB,Y,P,PIN,11,0,0,,,0,0,0,0
2838,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Kobelco,KOB,Y,P,PIN,37,0,0,,,0,0,0,0
2839,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Komatsu,KOM,Y,P,PIN,99,0,0,,,0,0,0,0
2840,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Liebherr,LIE,Y,P,PIN,4,0,0,,,0,0,0,0
2841,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Liugong,LIU,Y,P,PIN,57,0,0,,,0,0,0,0
2842,GMX,Mexico,Mexico,Region Latin America,GEC,Crawler Excavators,,>10T,Lonking,LON,,P,PIN,12,0,0,,,0,0,1,1
2843,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,New Holland,NEW,Y,P,PIN,3,0,0,,,0,0,0,0
2844,GMX,Mexico,Mexico,Region Latin America,GEC,Crawler Excavators,,>10T,OCN,OCN,,P,PIN,9,0,0,,,0,0,1,1
2845,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Sany,SNY,Y,P,PIN,90,0,0,,,0,0,0,0
2846,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,SDLG,LIN,Y,P,PIN,2,0,0,,,0,0,0,0
2847,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Shantui,SBM,Y,P,PIN,5,0,0,,,0,0,0,0
2848,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Volvo,VCE,Y,P,PIN,48,0,0,,,0,0,0,0
2849,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,XCMG,XCM,Y,P,PIN,63,0,0,,,0,0,0,0
2850,GMX,Mexico,Mexico,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Zoomlion,ZOO,Y,P,PIN,104,0,0,,,0,0,0,0
2851,GMX,Mexico,Mexico,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Caterpillar Inc,,Y,P,PIN,16,0,0,,,0,0,0,0
2852,GMX,Mexico,Mexico,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,PIN,3,0,0,,,0,0,0,0
2853,GMX,Mexico,Mexico,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Liebherr,LIE,Y,P,PIN,5,0,0,,,0,0,0,0
2854,GMX,Mexico,Mexico,Region Latin America,GEW,Wheeled Excavators,,>11T,OTN,OTN,,P,PIN,3,0,0,,,0,0,1,1
2855,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Caterpillar Inc,,Y,P,PIN,3,0,0,,,0,0,0,0
2856,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Everun,EVR,,P,PIN,3,0,0,,,0,0,0,0
2857,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Haihong,HAH,,P,PIN,3,0,0,,,0,0,0,0
2858,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Huaya Machine,XHM,,P,PIN,2,0,0,,,0,0,0,0
2859,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Komatsu,KOM,Y,P,PIN,8,0,0,,,0,0,0,0
2860,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Lonking,LON,,P,PIN,1,0,0,,,0,0,0,0
2861,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,Luyu,LUU,,P,PIN,4,0,0,,,0,0,0,0
2862,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,OCN,OCN,,P,PIN,3,0,0,,,0,0,0,0
2863,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,SEM,SEM,Y,P,PIN,23,0,0,,,0,0,0,0
2864,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,World,WOG,,P,PIN,6,0,0,,,0,0,0,0
2865,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,10<12,XCMG,XCM,Y,P,PIN,7,0,0,,,0,0,0,0
2866,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,Caterpillar Inc,,Y,P,PIN,1,0,0,,,0,0,0,0
2867,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,Liugong,LIU,Y,P,PIN,4,0,0,,,0,0,0,0
2868,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,Lonking,LON,,P,PIN,22,0,0,,,0,0,0,0
2869,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,OCN,OCN,,P,PIN,8,0,0,,,0,0,0,0
2870,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,Rippa China,CRM,,P,PIN,1,0,0,,,0,0,0,0
2871,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,Volvo,VCE,Y,P,PIN,1,0,0,,,0,0,0,0
2872,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,7<10,XCMG,XCM,Y,P,PIN,12,0,0,,,0,0,0,0
2873,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,<7,Avant,AVA,,P,PIN,16,0,0,,,0,0,0,0
2874,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,<7,Lonking,LON,,P,PIN,5,0,0,,,0,0,0,0
2875,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,<7,Luyu,LUU,,P,PIN,2,0,0,,,0,0,0,0
2876,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,<7,OCN,OCN,,P,PIN,10,0,0,,,0,0,0,0
2877,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,<7,Wacker Neuson,WAN,Y,P,PIN,4,0,0,,,0,0,0,0
2878,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,<7,Yanmar,YAN,Y,P,PIN,2,0,0,,,0,0,0,0
2879,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Case,CAS,Y,P,PIN,26,0,0,,,0,0,0,0
2880,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Caterpillar Inc,,Y,P,PIN,175,0,0,,,0,0,0,0
2881,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Deere,JOH,Y,P,PIN,38,0,0,,,0,0,0,0
2882,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Develon,DOO,Y,P,PIN,170,0,0,,,0,0,0,0
2883,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Everun,EVR,,P,PIN,2,0,0,,,0,0,1,1
2884,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Foton Lovol,FOL,Y,P,PIN,3,0,0,,,0,0,0,0
2885,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Hyundai,HYU,Y,P,PIN,43,0,0,,,0,0,0,0
2886,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,JCB,JCB,Y,P,PIN,10,0,0,,,0,0,0,0
2887,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Komatsu,KOM,Y,P,PIN,26,0,0,,,0,0,0,0
2888,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Liebherr,LIE,Y,P,PIN,4,0,0,,,0,0,0,0
2889,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Liugong,LIU,Y,P,PIN,65,0,0,,,0,0,0,0
2890,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Lonking,LON,,P,PIN,28,0,0,,,0,0,1,1
2891,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Loong Sheen,LOS,,P,PIN,1,0,0,,,0,0,1,1
2892,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Lugong,LGG,,P,PIN,11,0,0,,,0,0,1,1
2893,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,New Holland,NEW,Y,P,PIN,15,0,0,,,0,0,0,0
2894,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,OCN,OCN,,P,PIN,18,0,0,,,0,0,1,1
2895,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,OTN,OTN,,P,PIN,18,0,0,,,0,0,1,1
2896,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Sany,SNY,Y,P,PIN,79,0,0,,,0,0,0,0
2897,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,SDLG,LIN,Y,P,PIN,64,0,0,,,0,0,0,0
2898,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,SEM,SEM,Y,P,PIN,124,0,0,,,0,0,0,0
2899,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Shantui,SBM,Y,P,PIN,4,0,0,,,0,0,0,0
2900,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,Volvo,VCE,Y,P,PIN,14,0,0,,,0,0,0,0
2901,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,World,WOG,,P,PIN,4,0,0,,,0,0,1,1
2902,GMX,Mexico,Mexico,Region Latin America,WLO,Wheel Loaders,,>12,XCMG,XCM,Y,P,PIN,43,0,0,,,0,0,0,0
2903,GMY,Malaysia,Malaysia,Region Asia,330,Articulated Haulers,,#,Caterpillar Inc,,Y,P,DES,0,0,0,,,0,0,0,0
2904,GMY,Malaysia,Malaysia,Region Asia,330,Articulated Haulers,,,Caterpillar Inc,CAT,,P,DES,3,0,0,,,0,0,0,0
2905,GMY,Malaysia,Malaysia,Region Asia,390,Compaction Machines,,,Bomag,BOM,,P,DES,65,0,0,,,0,0,1,1
2906,GMY,Malaysia,Malaysia,Region Asia,390,Compaction Machines,,,Case,CAS,,P,DES,50,0,0,,,0,0,1,1
2907,GMY,Malaysia,Malaysia,Region Asia,390,Compaction Machines,,,Caterpillar Inc,CAT,,P,DES,55,0,0,,,0,0,1,1
2908,GMY,Malaysia,Malaysia,Region Asia,390,Compaction Machines,,,Dynapac,DYN,,P,DES,45,0,0,,,0,0,1,1
